,area,title,id,description,requirements
74,שרון,ERP Developer,378167,"עבור חברה הממוקמת בהרצליה דרוש/ה ERP Developer לתפקיד הכולל יישום דרישות חדשות, בנית דוחות, יצירת ממשקים, הובלת פרויקטי  IS ועוד.אחריות על פרויקטים וממשקים גדולים.בניית תהליכים עסקיים, דוחות, זרימות עבודה ומסמכי דרישה.תמיכת משתמשים בכל המחלקות.",אנגלית מצוינת - כל העבודות מתבצעות באנגלית- חובה!עבודה עם תוכנת ERP בעדיפות כמפתח לפחות 3 שנים- חובהידע ביישום מערכת ERP  - יתרון!ידע בתוכנת Ibolt ו / או בתוכנת טאלנד - יתרון!
75,מרכז,Senior Backend Engineer,378119,לחברת הייטק מבטיחה ומאוד מצליחה בתחומה בתל אביב דרוש/ה Senior Backend Engineer: פיתוח בNODEJS.,
76,מרכז,Senior Full Stack Engineer,378120,לחברת ON LINE מצליחה ומבוססת בתל אביב דרוש/ה Senior Full Stack Engineer עם נטיה של 70% לצד הSERVER. פיתוח בNODEJS וANGULAR9.,
77,מרכז,Development Program Manager,378160,"לחברה גדולה הממוקמת ברמת החייל בתל אביב דרוש/ה Development Program Manager לתפקיד הכולל הובלת ארגון מטריצות של צוותים מרובים ודיסציפלינות של RF, SW בסביבת EMBEDDED HW הן מצד הנדסת מערכות והן מצד ניהול פרויקטים בתחומים טכניים."," לפחות 3 שנות ניסיון כמוביל/ת תכנית רב תחומית / מנהל/ת פרויקט טכני (RT SW, RF, HW, אפליקציות)• ידע וניסיון בתחום ה- RF / Wi-Fi או כמפתח/ת EMBEDDED "
78,מרכז,Experienced Software Engineer,378155,לחברה מובילה הממוקמת ברמת החייל דרוש/ה Experienced Software Engineer,
79,שרון,Software Engineer,378001,חברת הייטק בינלאומית מחפשת מהנדס/ת פיתוח להשתלבות בצוות . הזמנות מעולה להשתלב בחברה מצליחה.,לפחות שנתיים ניסיון בפיתוח ב- JAVA לפחות שנה ניסיון בעבודה עם REACT ניסיון בעבודה עם CSS
80,מרכז,Sr. Java Developer-Swing,378129,לחברת הייטק בתחום הפינטק דרוש/ה:Sr. Java Developer -Swing,
81,מרכז,Full Stack Developer,378099,לחברה המפתחת פלטפורמה לרשתות חברתיות דרוש/ה: Full Stack Developer,"3+ כמפתח/ת full stack-חובה Net (Core+Framework) - חובה Angular-חובה neo4j, DynamoDB-יתרון AWS, Azure-יתרון  "
82,מרכז,Senior iOS Developer,378094,לחברה המפתחת קידום לרשתות חברתיות דרוש/ה: Senior iOS Developer,
83,שרון,Compiler Team Leader in R&D,378009,,
84,מרכז,Compiler Software Engineer,378082,לחברת סטארט אפ מבטיחה העוסקת בפיתוח צ'יפים לתחום ה-AI ו-Machine Learning דרוש\ה מפתח\ת קומפיילרים,לפחות 2 שנות נסיון בפיתוח Compiler- חובהנסיון בפיתוח C++ או Python - חובהנסיון באופטימיזציית קוד
85,שרון,SW Developer,378080,עבור חברה מובילה בתחום התקשורת דרוש/ה ,תואר BSC בהנדסת חשמל/אלקטרוניקה מטעם מוסד אקדמי מוכר - חובהניסיון בכתיבה באחת משפות Object Oriented - חובהניסיון בכתיבה ב-JAVA - יתרון ניסיון בפיתוח חומרה מתחום ה-VLSI - חובה
86,מרכז,IOS Developer,378081,לחברה מדהימה המפתחת marketplace לשירותים דיגיטלים דרוש/ה IOS Developer,
87,שפלה,Server-Side .net Developer,377957,"חברה המפתחת מערכות MRI קומפקטיות למעבדות, חיות (וטרינריה) ולתעשיית המזון, מעוניינת לגייסServer-Side .net Developer. ","תואר ראשון במדעי המחשב או בתחום דומה ניסיון של לפחות 6 שנים בעבודה על פרויקטים מורכבים ידע טוב ב- C # ו- .NET-חובהנסיון בפיתוח תשתיות-חובה נסיון בMULTI THREADING-חובה ניסיון עם מערכות רב תחומיות - יתרון רקע מוכר באחד או כולם MVVM, WPF, C ++ - יתרון ניסיון בפיתוח תוכנה רפואית - יתרון"
88,שפלה,Computer Vision Engineer,378066,"חברת סטארט אפ בתחום ה Vision - מפתחים פתרון לניתוח והבנה של Video live streaming, המאפשר לזהות בדיוק איזה סגמנט וידאו משודר ברגע נתון (תוכן\פרסומת וכד'), על מנת לבצע ניתוח ותובנות לבעלי הזכויות. מדובר בחברת בת של חברה אמריקאית מובילה בתחום. מחפשים את המהנדסים הראשונים בחברה, שירימו הכל מאפס וייקחו על עצמם אחריות גדולה מאוד.התפקיד כולל פיתוח של מערכת לזיהוי תוכן המבוססת על structural and vision patterns, פיתוח\מימוש אלגוריתמי Computer Vision, וכתיבת קוד ב ++C","תואר ראשון Bsc במדמ""ח או דומה - חובה3 שנות ניסיון בפיתוח ++C - חובה3 שנות ניסיון בעבודה בתחום ה Computer Vision - חובההיכרות עם ספריות כגון OpenCVניסיון עם Machine Learning -יתרון"
89,שפלה,AI Engineer,378069,"חברת סטארט אפ בתחום ה Vision - מפתחים פתרון לניתוח והבנה של Video live streaming, המאפשר לזהות בדיוק איזה סגמנט וידאו משודר ברגע נתון (תוכן\פרסומת וכד'), על מנת לבצע ניתוח ותובנות לבעלי הזכויות. מדובר בחברת בת של חברה אמריקאית מובילה בתחום. מחפשים את המהנדסים הראשונים בחברה, שירימו הכל מאפס וייקחו על עצמם אחריות גדולה מאוד.התפקיד כולל פיתוח של מערכת לזיהוי תוכן המבוססת על structural and vision patterns, פיתוח\מימוש אלגוריתמי Machine Learning, Deep Learning, וכתיבת קוד ב ++C","תואר ראשון Bsc במדמ""ח או דומה - חובה3 שנות ניסיון בפיתוח ++C - חובה3 שנות ניסיון בעבודה בתחום ה Machie Learning\Deep Learning - חובההיכרות עם ספריות כגון OpenCV- יתרוןניסיון עם Machine Learning -יתרון"
90,שרון,"Senior SW Engineer, Networking Platform",378057,לחברת סטארט אפ מבטיחה ומובילה בתחום הNetworking באזור השרון דרוש/ה Senior SW Engineer: פיתוח בC/C++ על מערכות EMBEDDED,
91,שרון,SW Engineer Backend ,378055,"לחברת סטארט אפ מצליחה מאוד ומובילה בתחום הNETWORKING באזור השרון, דרוש/ה SW Engineer Backend , פיתוח בPYTHON.",
92,מרכז,Experienced Backend Developer,378047,חברה מובילה המפתחת תוכנת SAAS לתעשיית הביטוח מחפשת Experienced Backend Developer,"* 5+ ש""נ בפיתוח WEB APPLICATION * ניסיון HO עם אתרי אינטרנט B2B או B2C * מומחיות בC# "
93,מרכז,Test Automation Team Lead,378046,לחברה מובילה ומצליחה המפתחת תוכנת SAAS דרוש/ה Test Automation Team Lead,"* תואר במדעי המחשב או דומה * לפחות 3 ש""נ בניהול צוות * ניסיון HO כמפתח/ת אוטומציה לאפליקציות WEB * ידע חזק בפיתוח קוד Java/ c#/ C++/ GO/ Rust/Python * ניסיון בפיתוח C#-יתרון משמעותי"
94,מרכז,Senior Web Security Researcher and Python Developer,378034,לחברה רווחית בתחום ה-CYBER דרוש/ה: Senior Web Security Researcher and Python Developer,"לפחות 3 ש""נ בפיתוח תוכנה. לפחות 2 ש""נ בפיתוח בשפת PYTHON- חובה.ניסיון במחקר WEB- חובה!! (מחקר אתרי אינטרנט, חולשות, חקר רשתות וכו')- חובה"
95,מרכז,Android Developer,378037,לחברת סטארט-אפ המפתחת אפליקציה שמיועדת לחולים אנקולוגיים דרוש/ה Android Developerהחברה יושבת בבני עטרות ליד בן גוריון!,
96,מרכז,Senior Product Designer,378024,לחברת OnLine מצויינת דרוש/ה: Senior Product Designer,"שנות נסיון בתכנון עיצוב -חובה תיק עבודות שיכול להציג את המפרט מאוחרי הרעיונות עיצוב חזותי,layout, composition Adobe web"
97,מרכז,FRONTEND DEVELOPER,378008,לחברה בינלאומית מצליחה בתחום ה-E COMMERCE דרוש/ה: FRONTEND DEVELOPER,"לפחות 5 ש""נ בפיתוח FRONTENDלפחות 1 ש""נ בפיתוח REACTניסיון מחברת SU- יתרון. ניסיון כ-TECH LEAD- יתרון"
98,מרכז,FULL STACK DEVELOPER,378019,חברה בינלאומית מצליחה בתחום ה-E COMMERCE מחפשת אחר FULL STACK DEVELOPER פיתוח ב-NODE.JS ו-REACT.,"לפחות 5 ש""נ בפיתוח FULL STACK. לפחות 2 ש""נ בפיתוח NODE.JSלפחות 1 ש""נ בפיתוח REACTניסיון מחברת SU- יתרון. ניסיון כ-TECH LEAD- יתרון"
99,מרכז,Senior Software Engineer/Architect Management Plane,378017,"חברה מובילה ומצליחה בתחום הSTORAGE מחפשת Senior Software Engineer/Architect Management Plane התפקיד כולל משימות של מחקר, תכנון וגם קידוד בJAVA וGO","* 10+ ש""נ בפיתוח JAVA/GO/PYTHON-חובה * ניסיון בארכיטקטורה, מחקר ותשוקה לקוד"
100,מרכז,Senior Engineer/Architect,378020,חברה מובילה ומצליחה המתמחה בתחום הSTORAGE מחפשת Senior Engineer/Architect,"* ניסיון מוכח של 10+ ש""נ בC++ * ידע מעמיק במערכות LINUX, כולל low level (ניסיון בKENERL יהווה יתרון)  * ניסיון בעבודה עם DPDK/SPDK- יתרון * ניסיון בSTORGE או NETWORKING- יתרון "
101,מרכז,Full Stack Web Developer,378004,לחברת Security סופר מעניינת דרוש/ה Full Stack Web Developer.,
102,מרכז,Full Stack TL,378005,,
103,מרכז,מנהל/ת מחלקת פיתוח,377998,לחברה פיננסית מצליחה דרוש/ה: מנהל/ת מחלקת פיתוח,"ניסיון של 4+ שנים בהובלת צוותי פיתוח (~50 Developers)ידע מעמיק ויכולות ב Architecture/Design, והכרות רחבה עם טכנולוגיות שונות.יכולות להוביל כמות משימות וארגון delivery בקצב גבוה, ראייה רחבה וקבלת החלטות.ניסיון ורקע בהובלת ופיתוח מערכות ייצור 24/7 (web & mobile applications)ניסיון HO בטכנולוגיות BE/FE – (JAVA Spring/.NET) frameworks React/Angular"
104,מרכז,C# Developer,377989,"לחברת סטארט אפ בצמיחה ומבוססת מאוד בתל אביב דרוש/ה C# Developer, פיתוח לצד הSERVER.",
105,מרכז,Software Team Lead,377984,ניהול צוות תוכנה בחברה הממוקמת ליד היכל נוקיה,"תואר ראשון או תואר ראשון במדעי המחשב או דומהניסיון מעשי ומומחיות בטכנולוגיות בצד השרת- ניסיון יתרון עם Node.JS, Python ו- Javaניסיון בבניית מוצרי אינטרנט באחת המסגרות הבאות: React (Adv.) / Angular / Vue.היכרות עם מתודולוגיות Scrum / Agile"
106,מרכז,Senior Front End Engineer,377983,"לסטארט אם גלובאלי מצליח בת""א דרוש/ה Senior Front End Engineer","מינימום 5 שנות ניסיון ומעלה בפיתוח - חובה, כשלפחות 3 מהן בפיתוח Frontend (אם השאר זה Fullstack) ניסיון עם REACT/ REACT NATIVE  - חובה יתרון לניסיון עם קונסומר יתרון לפיתוח MOBILE"
107,מרכז,Senior Software Developer,377978,לחברה המפתחת טכנולוגייה בתחום ה- Deep learning ו- Computer vision לתחום הרפואי דרוש/ה Senior Software Developer לפיתוח  Cross platform ב C++ ועבודה עם טכנולוגיות עיבוד תמונה וראייה ממוחשבת,
108,שרון,C++ Developer,377931,לחברת סטארט אפ בצמיחה המפתחת פלטפורמה דיגיטאלית BLOCKCHAIN דרוש/ה: C++ Developer ,"לפחות 4 ש""נ בפיתוח בשפת C++ניסיון על גבי מע""ה LINUX/WINDOWSחובה רקע/ניסיון עם cryptography/קריפטוגרפיה/הצפנות- חובה"
109,שרון,C++ Developer,377948,,תואר BSC במדעי המחשב/ הנדסת תוכנה 5 שנות נסיון בפיתוח תוכנה - חובהנסיון בפיתוח בשפת ++C - חובהנסיון בפיתוח מוצר בתחום הוידאו - יתרון משמעותי
110,מרכז,FW/Embedded Architect,377942,"לחברת הייטק מצליחה המפתחת שבב לבינה מלאכותית דרוש/ה ארכיטקט/ית FW/Embedded לצוות הארכיטקטורה של הצ'יפ .התפקיד כולל ארכיטקטורה של מיקרוקונרולר ספציפי שיהיה בממשק עם כל השכבות בתוכנה- Kernel , דרייברים ועוד","תואר ראשון ממוסד אקדמי מוכר- חובהלפחות 5 שנות נסיון בפיתוח Embedded\ Firmware - חובהנסיון בארכיטקטורה -יתרון משמעותינסיון ב Linux Kernel- יתרון משמעותיהבנה חזק בפיתוח בסביבת Open Source -יתרון משמעותינסיון באחד מהשלושה- U-Boot, Buildroot, tbot- יתרון משמעותינסיון בBringUp- יתרון משמעותינסיון ב OpenBMC- יתרון משמעותי"
